household week brand price
2005080 20190223 5 3.84090952291928
2005080 20190223 6 3.14382809983783
2005080 20190223 7 4.45225216601935
2005080 20190223 8 2.78661019872625
2005080 20190223 9 3.96474538549015
2005080 20190223 10 2.5220497810654
2005080 20190223 11 2.92098762651434
2005080 20190223 12 3.01901523141974
2005080 20190223 13 2.51461134439381
2005080 20190223 14 2.92150910719588
2005080 20190223 15 2.96793772897269
2005080 20190223 16 3.04985229372139
2005080 20190223 17 3.20111413988251
2005080 20190223 18 3.31944587000513
2005080 20190223 19 3.35190146463741
2005080 20190223 20 2.73642302818805
2005080 20190223 21 3.19349823655817
2005080 20190223 22 3.23245194315694
2005080 20190223 23 3.65177884027358
2005080 20190223 24 4.10321546643684
2005080 20190223 25 3.03055863179386
2005080 20190223 26 3.00057711995585
2005080 20190223 27 3.9344202109234
2005080 20190223 28 3.63665673146165
2005080 20190223 29 3.74190691355705
2005080 20190223 30 3.18361504746116
2005080 20190223 31 3.07135042583215
2005080 20190223 32 3.01828773594374
2005080 20190223 33 3.89527742994908
2005080 20190223 34 3.6738742934687
2005080 20190223 35 3.15603937185722
2005080 20190223 36 3.58026713462857
2005080 20190223 37 3.93034345707272
2005080 20190223 38 3.83026301757488
2005080 20190223 39 3.37788154307476
2005080 20190223 40 3.55202596861238
2005080 20190223 41 3.27782183882233
2005080 20190223 42 4.20415748948262
2005080 20190223 43 3.37556839299733
2005080 20190223 44 3.18169697463941
2005080 20190223 45 3.96323909789698
2005080 20190223 46 2.82902933662754
2005080 20190223 47 2.68330604405329
2005080 20190223 48 6.61508485469036
2005080 20190223 49 2.8883727880272
2005080 20190223 50 4.0740220030593
2005080 20190309 1 3.35492236338746
2005080 20190309 2 3.2368675049307
2005080 20190309 3 3.17561014801099
2005080 20190309 4 3.2568558709565
2005080 20190309 5 3.48866983398901
2005080 20190309 6 3.45793124410478
2005080 20190309 7 4.45945924314746
2005080 20190309 8 3.2480271772149
2005080 20190309 9 3.66379914915442
2005080 20190309 10 2.79353127602975
2005080 20190309 11 3.11178300812068
2005080 20190309 12 3.06727774244977
2005080 20190309 13 2.42564091630277
2005080 20190309 14 3.14632645543548
2005080 20190309 15 2.96116670660331
2005080 20190309 16 3.16542305596205
2005080 20190309 17 3.81566713750306
2005080 20190309 18 2.51219269599998
2005080 20190309 19 2.73608907237426
2005080 20190309 20 3.31583993531873
2005080 20190309 21 3.0782301151786
2005080 20190309 22 3.47127094354724
2005080 20190309 23 3.29376161554961
2005080 20190309 24 3.47760090365838
2005080 20190309 25 3.09660734430611
2005080 20190309 26 3.23396200866949
2005080 20190309 27 3.64398563474576
2005080 20190309 28 3.56049811461171
2005080 20190309 29 3.93729315345141
2005080 20190309 30 2.86851216976635
2005080 20190309 31 2.72547246727182
2005080 20190309 32 3.08357745045706
2005080 20190309 33 3.85230747782191
2005080 20190309 34 3.70010999343861
2005080 20190309 35 2.74841422042573
2005080 20190309 36 3.38136655267797
2005080 20190309 37 3.88314612683411
2005080 20190309 38 3.90496758042869
2005080 20190309 39 3.10076196908944
2005080 20190309 40 3.49358514532553
2005080 20190309 41 3.268564601132
2005080 20190309 42 4.27851104019825
2005080 20190309 43 3.38503767336933
2005080 20190309 44 3.16355426621364
2005080 20190309 45 1.74969987779288
2005080 20190309 46 2.2048834463055
2005080 20190309 47 2.71462107568859
2005080 20190309 48 7.49526963768985
2005080 20190309 49 2.03692421455753
2005080 20190309 50 4.09504185970598
2005080 20190316 1 3.15332396655079
2005080 20190316 2 3.12346314805656
2005080 20190316 3 3.25361173013673
2005080 20190316 4 3.63172604910189
2005080 20190316 5 3.65149169010486
2005080 20190316 6 3.51784586290564
2005080 20190316 7 4.32741357285059
2005080 20190316 8 3.29147509887747
2005080 20190316 9 3.36470124872616
2005080 20190316 10 3.08228291073258
2005080 20190316 11 3.29800984533202
2005080 20190316 12 3.50755582922054
2005080 20190316 13 2.50850228016229
2005080 20190316 14 3.21165584915361
2005080 20190316 15 3.24815502441654
2005080 20190316 16 3.48203875906663
2005080 20190316 17 3.88461310294258
2005080 20190316 18 3.33978966061648
2005080 20190316 19 3.15950874469274
2005080 20190316 20 3.09052468073754
2005080 20190316 21 3.25435984326601
2005080 20190316 22 3.36742894555755
2005080 20190316 23 3.25768780682218
2005080 20190316 24 3.8462371326366
2005080 20190316 25 3.36686051806268
2005080 20190316 26 3.37557635111682
2005080 20190316 27 3.89938628979858
2005080 20190316 28 3.30592628668613
2005080 20190316 29 3.31643274961229
2005080 20190316 30 3.08844426554227
2005080 20190316 31 3.00488072506042
2005080 20190316 32 3.09989046973975
2005080 20190316 33 3.31301413249466
2005080 20190316 34 3.37927153500189
2005080 20190316 35 3.10425052125122
2005080 20190316 36 3.31224651945498
2005080 20190316 37 3.29950767088489
2005080 20190316 38 3.32927034669843
2005080 20190316 39 3.08486434628706
2005080 20190316 40 3.68521690943875
2005080 20190316 41 3.23991710700552
2005080 20190316 42 4.19724022556513
2005080 20190316 43 3.53435752893975
2005080 20190316 44 3.25941114048855
2005080 20190316 45 4.03508802377501
2005080 20190316 46 2.81178581870384
2005080 20190316 47 3.34562782553661
2005080 20190316 48 7.51415553343173
2005080 20190316 49 2.86321729367188
2005080 20190316 50 6.47258389526709
2005080 20190330 1 3.58093193938925
2005080 20190330 2 3.51383945346859
2005080 20190330 3 3.22656287888837
2005080 20190330 4 3.36409269904676
2005080 20190330 5 3.67236123962523
2005080 20190330 6 3.11053964353975
2005080 20190330 7 4.21569031239521
2005080 20190330 8 3.13561125943161
2005080 20190330 9 3.97938810737786
2005080 20190330 10 3.11255276820896
2005080 20190330 11 3.47130372797371
2005080 20190330 12 3.44930776023127
2005080 20190330 13 2.48840218990771
2005080 20190330 14 3.08746975696204
2005080 20190330 15 3.49376016325447
2005080 20190330 16 3.13212226585852
2005080 20190330 17 3.46778702103895
2005080 20190330 18 2.75947304577812
2005080 20190330 19 2.79386742113388
2005080 20190330 20 3.60762137217526
2005080 20190330 21 2.95160300250714
2005080 20190330 22 3.6906573816178
2005080 20190330 23 3.1959456864412
2005080 20190330 24 3.42692642599205
2005080 20190330 25 3.11855033638982
2005080 20190330 26 3.4603381598566
2005080 20190330 27 3.38427312189468
2005080 20190330 28 3.3304390649412
2005080 20190330 29 3.71323339570602
2005080 20190330 30 2.8282088347366
2005080 20190330 31 2.74630962869301
2005080 20190330 32 2.9234020465136
2005080 20190330 33 3.68882086259636
2005080 20190330 34 3.71830732192268
2005080 20190330 35 2.72962208138942
2005080 20190330 36 3.63083780743785
2005080 20190330 37 3.82110011869773
2005080 20190330 38 3.82414143131049
2005080 20190330 39 3.47339427053086
2005080 20190330 40 3.6995776210759
2005080 20190330 41 3.12288304649576
2005080 20190330 42 4.27361571733428
2005080 20190330 43 3.52455261088799
2005080 20190330 44 3.28591667915472
2005080 20190330 45 3.96912647122382
2005080 20190330 46 2.8709892530612
2005080 20190330 47 2.89813240629331
2005080 20190330 48 7.38345182637258
2005080 20190330 49 2.91186467204919
2005080 20190330 50 6.18022726944504
2005080 20190413 1 2.99308698206851
2005080 20190413 2 3.57842234979685
2005080 20190413 3 3.23651384086757
2005080 20190413 4 3.34923621434621
2005080 20190413 5 3.69460168476338
2005080 20190413 6 3.52707971288575
2005080 20190413 7 4.61394813171417
2005080 20190413 8 3.26064019628343
2005080 20190413 9 3.54213120947878
2005080 20190413 10 3.10242596577292
2005080 20190413 11 3.49459188494031
2005080 20190413 12 3.00822729309265
2005080 20190413 13 2.36952590153847
2005080 20190413 14 3.0515861184118
2005080 20190413 15 3.00323299896674
2005080 20190413 16 3.14306095038879
2005080 20190413 17 3.81235385195252
2005080 20190413 18 3.36087900491222
2005080 20190413 19 2.55148927048593
2005080 20190413 20 3.31725869602888
2005080 20190413 21 3.23784154971648
2005080 20190413 22 3.02882140737187
2005080 20190413 23 3.2671150204162
2005080 20190413 24 3.98888869993185
2005080 20190413 25 3.15753661039473
2005080 20190413 26 3.49584666074662
2005080 20190413 27 4.05431612853833
2005080 20190413 28 3.81338911792995
2005080 20190413 29 3.09611794253525
2005080 20190413 30 2.68564403449116
2005080 20190413 31 2.58103036849358
2005080 20190413 32 2.96837751469292
2005080 20190413 33 3.76876594642548
2005080 20190413 34 3.80994736064198
2005080 20190413 35 2.76567371311962
2005080 20190413 36 3.38719884661181
2005080 20190413 37 3.78680219382917
2005080 20190413 38 4.0221394791412
2005080 20190413 39 3.52713114748757
2005080 20190413 40 3.52670392252434
2005080 20190413 41 3.31130922913773
2005080 20190413 42 4.33928013595658
2005080 20190413 43 3.5683210747473
2005080 20190413 44 3.17066050118764
2005080 20190413 45 1.96971334988775
2005080 20190413 46 2.11543665810083
2005080 20190413 47 3.11600053376268
2005080 20190413 48 7.35104157708755
2005080 20190413 49 2.85508742339986
2005080 20190413 50 6.18978598183789
2005080 20190427 1 3.34836674669957
2005080 20190427 2 3.56494761473733
2005080 20190427 3 3.38345758522259
2005080 20190427 4 3.39204614274821
2005080 20190427 5 3.58947871920165
2005080 20190427 6 3.4675606397694
2005080 20190427 7 4.69505369917784
2005080 20190427 8 3.02400902291503
2005080 20190427 9 4.06508335736483
2005080 20190427 10 3.13603829775708
2005080 20190427 11 3.43830762911965
2005080 20190427 12 3.60247917153194
2005080 20190427 13 2.74154644741141
2005080 20190427 14 3.3008984741512
2005080 20190427 15 3.07858917981045
2005080 20190427 16 2.64381587863714
2005080 20190427 17 3.78668283185378
2005080 20190427 18 1.97542542146915
2005080 20190427 19 2.98894802975474
2005080 20190427 20 3.43329896412472
2005080 20190427 21 3.33239568557044
2005080 20190427 22 3.18610228793089
2005080 20190427 23 2.75043349206601
2005080 20190427 24 3.91528997002043
2005080 20190427 25 3.05300660842862
2005080 20190427 26 3.36918340359147
2005080 20190427 27 3.99134727869411
2005080 20190427 28 3.10620280695544
2005080 20190427 29 3.39315474436557
2005080 20190427 30 3.22203698592355
2005080 20190427 31 2.99548275190262
2005080 20190427 32 2.85395212564941
2005080 20190427 33 3.88293453108164
2005080 20190427 34 3.90621055160615
2005080 20190427 35 3.13142107376984
2005080 20190427 36 3.42925375514131
2005080 20190427 37 3.6532303628633
2005080 20190427 38 3.88549150551552
2005080 20190427 39 2.93585907647088
2005080 20190427 40 3.69131767956844
2005080 20190427 41 3.68662865252927
2005080 20190427 42 4.2324483740472
2005080 20190427 43 3.58600718659032
2005080 20190427 44 3.25917406527628
2005080 20190427 45 3.82076416805973
2005080 20190427 46 2.71452823377263
2005080 20190427 47 3.04184798278099
2005080 20190427 48 6.62379553646087
2005080 20190427 49 2.81293209725187
2005080 20190427 50 4.24752412057626
2005080 20190427 1 3.3893345596002
2005080 20190427 2 3.49046218561696
2005080 20190427 3 3.33140331485437
2005080 20190427 4 3.5334218508889
2005080 20190427 5 3.60014706152575
2005080 20190427 6 3.31194357594003
2005080 20190427 7 4.72228207110592
2005080 20190427 8 3.14087457203224
2005080 20190427 9 3.99528247865566
2005080 20190427 10 2.99462919711496
2005080 20190427 11 3.37568629005684
2005080 20190427 12 3.34711910949391
2005080 20190427 13 2.77007077671542
2005080 20190427 14 3.55134251295851
2005080 20190427 15 3.01466338978745
2005080 20190427 16 2.72115239044884
2005080 20190427 17 3.7650521631415
2005080 20190427 18 2.0638488355817
2005080 20190427 19 3.16876555327683
2005080 20190427 20 3.32837912456929
2005080 20190427 21 3.355404881107
2005080 20190427 22 3.04940883696346
2005080 20190427 23 2.74509754193927
2005080 20190427 24 3.93052005225976
2005080 20190427 25 3.12486715631135
2005080 20190427 26 3.27814239333285
2005080 20190427 27 3.97845334959518
2005080 20190427 28 3.17944003141749
2005080 20190427 29 3.41167699964494
2005080 20190427 30 3.17035413240691
2005080 20190427 31 3.12198227178083
2005080 20190427 32 3.08698322425085
2005080 20190427 33 3.89405376505455
2005080 20190427 34 3.86738950532066
2005080 20190427 35 3.14920651570931
2005080 20190427 36 3.51957141528639
2005080 20190427 37 3.83628085739022
2005080 20190427 38 3.84822253093551
2005080 20190427 39 3.07932436678045
2005080 20190427 40 3.65118212105214
2005080 20190427 41 3.66754976346848
2005080 20190427 42 4.06453830803827
2005080 20190427 43 3.53385731875386
2005080 20190427 44 3.20975199154246
2005080 20190427 45 4.00883621976083
2005080 20190427 46 2.89094220641687
2005080 20190427 47 2.87783806384349
2005080 20190427 48 6.80776535639761
2005080 20190427 49 2.89624569101105
2005080 20190427 50 4.28002567004915
2005080 20190511 1 3.56580659382676
2005080 20190511 2 3.05016932856362
2005080 20190511 3 3.34128559522413
2005080 20190511 4 3.51333509881022
2005080 20190511 5 3.7083157711552
2005080 20190511 6 3.44995312904632
2005080 20190511 7 3.9643980561105
2005080 20190511 8 3.10705250944388
2005080 20190511 9 3.57003169465307
2005080 20190511 10 2.94931943640721
2005080 20190511 11 3.49647417559896
2005080 20190511 12 3.53318202656847
2005080 20190511 13 2.79261303351812
2005080 20190511 14 3.11984047940846
2005080 20190511 15 3.4715798463187
2005080 20190511 16 2.9896052050292
2005080 20190511 17 3.97180169066862
2005080 20190511 18 2.49214399216753
2005080 20190511 19 2.7535889125473
2005080 20190511 20 3.51616972349564
2005080 20190511 21 3.20170474258892
2005080 20190511 22 3.52444003409518
2005080 20190511 23 3.66215009146794
2005080 20190511 24 4.17427869948571
2005080 20190511 25 3.41512474400345
2005080 20190511 26 3.3599536479354
2005080 20190511 27 4.05206779213305
2005080 20190511 28 3.72434052410067
2005080 20190511 29 3.70781533131252
2005080 20190511 30 2.73095314209668
2005080 20190511 31 2.50508717803947
2005080 20190511 32 2.96201600003937
2005080 20190511 33 3.78012512161985
2005080 20190511 34 3.81217463224238
2005080 20190511 35 2.77498573447199
2005080 20190511 36 3.76680087413948
2005080 20190511 37 3.91570733531464
2005080 20190511 38 3.53858114706635
2005080 20190511 39 3.22477831090855
2005080 20190511 40 3.65724337179645
2005080 20190511 41 3.63724258639625
2005080 20190511 42 4.1856984399709
2005080 20190511 43 3.39484422554852
2005080 20190511 44 3.1341020435668
2005080 20190511 45 2.44969757126604
2005080 20190511 46 2.74980145412441
2005080 20190511 47 2.92411167025371
2005080 20190511 48 7.51135038190059
2005080 20190511 49 2.91501045715057
2005080 20190511 50 6.16763278784221
2005080 20190525 1 3.42808466293042
2005080 20190525 2 3.1345264338342
2005080 20190525 3 3.44727443268002
2005080 20190525 4 3.37035806446767
2005080 20190525 5 3.64631682363227
2005080 20190525 6 3.48467617727254
2005080 20190525 7 4.57323051802117
2005080 20190525 8 3.47335950091292
2005080 20190525 9 3.31987093789542
2005080 20190525 10 3.18202416031378
2005080 20190525 11 3.5599525545798
2005080 20190525 12 3.35535386220465
2005080 20190525 13 2.50983401798148
2005080 20190525 14 3.32432470977271
2005080 20190525 15 3.59866587684187
2005080 20190525 16 3.49649546245297
2005080 20190525 17 3.60969905656413
2005080 20190525 18 3.31203335300423
2005080 20190525 19 2.54981101465588
2005080 20190525 20 3.44297865453004
2005080 20190525 21 3.26190758063173
2005080 20190525 22 3.70621518215552
2005080 20190525 23 3.34835935990432
2005080 20190525 24 4.02079097906403
2005080 20190525 25 3.22006715263232
2005080 20190525 26 3.49570448180445
2005080 20190525 27 4.09717522059289
2005080 20190525 28 3.63770826315914
2005080 20190525 29 3.87114664711437
2005080 20190525 30 3.2774701325785
2005080 20190525 31 3.00499777911621
2005080 20190525 32 3.11592135604592
2005080 20190525 33 3.77152316863947
2005080 20190525 34 3.92044120223929
2005080 20190525 35 2.97098355954082
2005080 20190525 36 3.62321443705445
2005080 20190525 37 3.91911368332242
2005080 20190525 38 3.51517078370682
2005080 20190525 39 3.52729029073787
2005080 20190525 40 2.45264255945384
2005080 20190525 41 3.55605717167248
2005080 20190525 42 4.30620829157114
2005080 20190525 43 3.31311077792551
2005080 20190525 44 3.0114617765699
2005080 20190525 45 4.02394800037654
2005080 20190525 46 2.83545360946123
2005080 20190525 47 2.99690297389619
2005080 20190525 48 7.39280796602867
2005080 20190525 49 2.76563003475541
2005080 20190525 50 5.96345208421367
2005080 20190601 1 3.35233652019288
2005080 20190601 2 3.66372694601203
2005080 20190601 3 3.07077111735264
2005080 20190601 4 3.23278428417754
2005080 20190601 5 3.58628906313879
2005080 20190601 6 3.16032292501894
2005080 20190601 7 4.5351948064423
2005080 20190601 8 3.0338672043409
2005080 20190601 9 3.87776539381901
2005080 20190601 10 2.82363239590389
2005080 20190601 11 3.44595217015245
2005080 20190601 12 3.39253742773959
2005080 20190601 13 2.49787614184084
2005080 20190601 14 3.32700641722302
2005080 20190601 15 3.30329122674265
2005080 20190601 16 3.79235866331933
2005080 20190601 17 3.63679870569851
2005080 20190601 18 3.30571133506738
2005080 20190601 19 3.19427358521231
2005080 20190601 20 3.33722584622233
2005080 20190601 21 3.12454559013869
2005080 20190601 22 3.20169849796506
2005080 20190601 23 3.37732106746547
2005080 20190601 24 3.35109493224364
2005080 20190601 25 3.06789206293897
2005080 20190601 26 3.4950490776509
2005080 20190601 27 3.47441094655116
2005080 20190601 28 3.27337894510161
2005080 20190601 29 3.35103904929089
2005080 20190601 30 3.30244197668167
2005080 20190601 31 3.18761319338401
2005080 20190601 32 3.05375192791647
2005080 20190601 33 3.4263046228229
2005080 20190601 34 3.2373377714464
2005080 20190601 35 3.26734065713594
2005080 20190601 36 3.54691043315971
2005080 20190601 37 3.41406350773202
2005080 20190601 38 3.93339552640351
2005080 20190601 39 3.26076478577199
2005080 20190601 40 3.41984440082397
2005080 20190601 41 3.60941158592939
2005080 20190601 42 4.08490741889438
2005080 20190601 43 3.45022081139601
2005080 20190601 44 3.23837243929002
2005080 20190601 45 4.06676473995189
2005080 20190601 46 2.71017717199498
2005080 20190601 47 3.36499565149387
2005080 20190601 48 7.60906998483671
2005080 20190601 49 2.93796776242423
2005080 20190601 50 6.0516959562932
2005080 20190615 1 3.79272118852278
2005080 20190615 2 3.42936480837832
2005080 20190615 3 3.41965796348774
2005080 20190615 4 3.45040922088805
2005080 20190615 5 3.77886782179973
2005080 20190615 6 3.88798296703177
2005080 20190615 7 4.10071030714199
2005080 20190615 8 3.2525909215965
2005080 20190615 9 3.95381389930858
2005080 20190615 10 3.42330269380015
2005080 20190615 11 3.73274488756565
2005080 20190615 12 3.41296408750384
2005080 20190615 13 2.54350678983302
2005080 20190615 14 3.43858670969402
2005080 20190615 15 3.48579308290231
2005080 20190615 16 3.04602850426453
2005080 20190615 17 3.80484332041052
2005080 20190615 18 3.04729367802818
2005080 20190615 19 2.38146653543004
2005080 20190615 20 4.29622596419296
2005080 20190615 21 3.20071825463822
2005080 20190615 22 3.67908263857082
2005080 20190615 23 3.45203531967972
2005080 20190615 24 3.44293899401027
2005080 20190615 25 3.68987196501618
2005080 20190615 26 3.19096788431371
2005080 20190615 27 3.4805435027929
2005080 20190615 28 3.5745005878884
2005080 20190615 29 3.58107961677252
2005080 20190615 30 2.67339285126929
2005080 20190615 31 2.434487625697
2005080 20190615 32 3.02773527821551
2005080 20190615 33 3.73768511872051
2005080 20190615 34 3.94853810326325
2005080 20190615 35 2.44548824736178
2005080 20190615 36 3.64820786213184
2005080 20190615 37 3.82636393626612
2005080 20190615 38 3.88119303125538
2005080 20190615 39 3.37073979462886
2005080 20190615 40 3.51492704221912
2005080 20190615 41 3.55750112813684
2005080 20190615 42 4.30841892891336
2005080 20190615 43 3.53598777725621
2005080 20190615 44 3.05406396836178
2005080 20190615 45 2.35628660754615
2005080 20190615 46 2.27375680705485
2005080 20190615 47 2.67317842781059
2005080 20190615 48 7.51203972692617
2005080 20190615 49 2.50795555283785
2005080 20190615 50 6.14756364453186
2005080 20190629 1 3.15549814709796
2005080 20190629 2 3.38030908245968
2005080 20190629 3 3.83737980539349
2005080 20190629 4 3.49829623935829
2005080 20190629 5 3.65381487623576
2005080 20190629 6 3.56152194819026
2005080 20190629 7 3.56834076738856
2005080 20190629 8 3.48138222452051
2005080 20190629 9 4.0457601476731
2005080 20190629 10 3.58044243246644
2005080 20190629 11 3.33051140116036
2005080 20190629 12 3.11878278890306
2005080 20190629 13 2.56649073613737
2005080 20190629 14 3.68097038556366
2005080 20190629 15 3.44419830541892
2005080 20190629 16 3.20591544554678
2005080 20190629 17 3.63427327219737
2005080 20190629 18 3.66168309631912
2005080 20190629 19 2.91570938431809
2005080 20190629 20 4.26496205319497
2005080 20190629 21 2.83373009423702
2005080 20190629 22 3.36802422670831
2005080 20190629 23 3.54738688656637
2005080 20190629 24 4.1890255159407
2005080 20190629 25 3.59867068709987
2005080 20190629 26 3.367291822726
2005080 20190629 27 4.00372063981983
2005080 20190629 28 3.71311539719611
2005080 20190629 29 3.38072057842758
2005080 20190629 30 2.80760857254154
2005080 20190629 31 2.96183199283019
2005080 20190629 32 3.04761014191822
2005080 20190629 33 3.89660324490226
2005080 20190629 34 3.713112509986
2005080 20190629 35 2.99118347303456
2005080 20190629 36 3.35316097650512
2005080 20190629 37 3.65166725508621
2005080 20190629 38 3.90725473892435
2005080 20190629 39 2.94126657660582
2005080 20190629 40 2.44751985776841
2005080 20190629 41 2.58560475943123
2005080 20190629 42 4.29742233111271
2005080 20190629 43 3.26635653427083
2005080 20190629 44 3.12642424044115
2005080 20190629 45 4.00930090797109
2005080 20190629 46 2.63429176540059
2005080 20190629 47 2.99064462610162
2005080 20190629 48 7.61431168389175
2005080 20190629 49 2.62698264437444
2005080 20190629 50 4.18460812303315
2005080 20190706 1 3.06395789921709
2005080 20190706 2 3.27416046038252
2005080 20190706 3 3.68575260178428
2005080 20190706 4 3.53820288152793
2005080 20190706 5 3.70484641497707
2005080 20190706 6 3.86207263100659
2005080 20190706 7 4.21680723433994
2005080 20190706 8 3.11033245747438
2005080 20190706 9 3.69586232379371
2005080 20190706 10 3.69549547739789
2005080 20190706 11 3.62257542672204
2005080 20190706 12 3.47674059017091
2005080 20190706 13 3.08119778738805
2005080 20190706 14 3.56713762611473
2005080 20190706 15 3.47529667701143
2005080 20190706 16 3.41233298949188
2005080 20190706 17 3.41451208137142
2005080 20190706 18 3.79153766120182
2005080 20190706 19 3.12697874966876
2005080 20190706 20 4.52607453351913
2005080 20190706 21 3.27137455410683
2005080 20190706 22 3.61928222115087
2005080 20190706 23 2.6402137619081
2005080 20190706 24 3.37918130695346
2005080 20190706 25 3.71476834038734
2005080 20190706 26 3.63794326859824
2005080 20190706 27 3.4725631596154
